,Unnamed: 0,place_name,place_pic,place_rating,place_review_count,place_link,country,state,city,open_time,about,address,how_to,nearby_restaurant,nearby_attractions,review_Excellent,review_Very_good,review_Average,review_Poor,review_Terrible,start_time,end_time
29,29, Fenway Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/cc/dc/0b/the-old-ball-game-at.jpg?w=500&h=400&s=1,4.5,"17,212",https://www.tripadvisor.ca/Attraction_Review-g60745-d105250-Reviews-Fenway_Park-Boston_Massachusetts.html,United States,Massachusetts (MA),Boston,9:00 AM - 5:00 PM,"Hallowed ground to baseball fans, this century-old ballpark is the home field of the Boston Red Sox. Fans often flock to Fenway Park to catch a game over beer and hot dogs—the game season typically runs from April through October. You might want to stay till at least the eighth inning to sing “Sweet Caroline” with the crowd. The stadium is also home to the iconic Green Monster wall, a 37-foot-tall left-field wall. 

Apart from games, you can join a year-round guided tour of the stadium to learn about the history of the sport and the team, as well as get a behind-the-scenes peek into the locker room. 

– Tripadvisor","4 Yawkey Way, Boston, MA 02215-3409","Kenmore • 5 min walk,Blandford St • 5 min walk","Bleacher Bar,Tasty Burger,Sweet Cheeks Q","Commonwealth Avenue Mall,Museum of Fine Arts,Panopticon Gallery",13117,3117,690,188,115,9,17
30,30, Discovery Cove,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/97/60/be/discovery-cove.jpg?w=500&h=400&s=1,5.0,"17,531",https://www.tripadvisor.ca/Attraction_Review-g34515-d110173-Reviews-Discovery_Cove-Orlando_Florida.html,United States,Florida (FL),Central Florida,,"Discovery Cove is a one-of-a kind experience where you can interact with bottlenose dolphins, feed tropical birds, play inches from a family of otters and even walk on the Grand Reef floor-all in one day. Between adventures, recharge with unlimited island fare and refreshments. With this all-inclusive experience your family can unwind, explore, learn, and create memories that will last a lifetime.","6000 Discovery Cove Way, Orlando, FL 32821-6000",,"Ginther's Swirls Ice Cream,Flippers Pizzeria,Dine with Orcas","Mako,SeaWorld,The Wizarding World of Harry Potter",14880,1808,488,184,175,-1,-1
31,31, San Antonio River Walk,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/46/27/fa/river-walk.jpg?w=500&h=400&s=1,4.5,"26,934",https://www.tripadvisor.ca/Attraction_Review-g60956-d105056-Reviews-San_Antonio_River_Walk-San_Antonio_Texas.html,United States,Texas (TX),San Antonio,,"Also known as Paseo del Rio, this 15-mile-long river walk is a must-do in San Antonio. Opt for a self-guided walking or bike tour of the riverside paths, lined with beautiful cypress trees, shops, museums, hotels and of course, Tex-Mex restaurants.

But one of the best ways to experience the River Walk is on a hop-on, hop-off cruise, which glides past iconic spots like the Arneson River Theatre, Marriage Island, and the San Antonio Museum of Art. Visit during festivals and holidays like St Patrick's Day and Christmas for exciting river parades and spectacular light illuminations. 

– Tripadvisor","849 E Commerce St, San Antonio, TX 78205-3939",,"Domingo Restaurant,La Panaderia,Biga on the Banks","San Antonio River,The Alamo,Briscoe Western Art Museum",18056,6588,1805,337,150,-1,-1
32,32, Manhattan Skyline,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/a4/59/20/photo5jpg.jpg?w=500&h=400&s=1,5.0,"21,478",https://www.tripadvisor.ca/Attraction_Review-g60763-d267031-Reviews-Manhattan_Skyline-New_York_City_New_York.html,United States,New York (NY),New York City,,"From the Chrysler Building to the Empire State Building, this world-famous skyline view of New York's most densely populated borough is a must-see for any traveler.",Read more,"34th St – Herald Square • 3 min walk,33rd St • 5 min walk","Katherine,Royal 35 Steakhouse,Izakaya MEW","Empire State Building,Fifth Avenue,Koreatown",17862,3109,404,67,39,-1,-1
33,33, Ole Smoky,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/bd/cb/a6/ole-smokey-holler-is.jpg?w=500&h=-1&s=1,4.5,"14,105",https://www.tripadvisor.ca/Attraction_Review-g60842-d1822813-Reviews-Ole_Smoky-Gatlinburg_Tennessee.html,United States,Tennessee (TN),Sevier County,10:00 AM - 11:00 PM,"Ole Smoky is the first federally licensed moonshine distillery in the state of Tennessee. A visit to Ole Smoky is the true moonshine experience. As you approach the entrance, you can detect the distinct smell of our grains cooking and fermenting. You'll see authentic working moonshine stills and experience the process from beginning to end. Our distillers will take the time to visit with you and answer any questions about the history and lore of moonshining in East Tennessee.After you see, smell and hear about the process, we offer tastings of our Award winning shine! Samples of our Original Unaged Corn Whiskey, White Lightnin' and Moonshine Cherries as well as Apple Pie and Blackberry flavors - plus we offer seasonal and special flavors that aren't available in package stores. And of course, you'll be able to buy plenty of moonshine and Ole Smoky merchandise to take home with you.","903 Parkway Unit 128 Ole Smoky Moonshine Holler, Gatlinburg, TN 37738-3181",,"Cherokee Grill,Tennessee Jed’s,Chocolate Monkey","7D Dark Ride Adventure,Bootleggers Homemade Wine,Sugarlands Distilling Company",11677,1588,549,157,141,10,23
34,34, Grand Ole Opry,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/3d/c0/1f/grand-ole-opry-house.jpg?w=500&h=400&s=1,4.5,"13,783",https://www.tripadvisor.ca/Attraction_Review-g55229-d106503-Reviews-Grand_Ole_Opry-Nashville_Davidson_County_Tennessee.html,United States,Tennessee (TN),Davidson County,,"The Grand Ole Opry is an iconic live performance show that made country music famous. As Nashville's number one attraction, it is a must-see for anyone who truly wants to experience Music City. Starting off as a radio broadcast in 1925, each daily show today is a unique mix of legendary music superstars and rising talents performing music or staging comedic shows and skits. 

Take a daytime tour of the theatre to walk in the footsteps of these stars and see what goes on behind the scenes. You can also upgrade your tickets to include guided post-show backstage passes and artist visits. 

– Tripadvisor","2804 Opryland Drive, Nashville, TN 37214-1209",,"Mission BBQ,Paula Deen's Family Kitchen,Chuy's","Madame Tussauds Nashville,Opry Mills,Gaylord Opryland Resort Gardens",10459,2260,683,226,165,-1,-1
35,35, Graceland,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/dd/d3/dd/graceland.jpg?w=500&h=400&s=1,4.5,"20,026",https://www.tripadvisor.ca/Attraction_Review-g55197-d105746-Reviews-Graceland-Memphis_Tennessee.html,United States,Tennessee (TN),Memphis,9:00 AM - 4:00 PM,"The Graceland mansion, Elvis Presley’s home, offers a glimpse into the life of the one and only King of Rock ‘n’ Roll. Take a peek at Elvis’ collection of custom jets and don’t miss the Elvis Presley’s Memphis—an exhibit complex which includes an automobile museum and the world’s largest and most comprehensive Elvis museum. 

You can pick up an interactive audio and video guide for a self-guided tour of Graceland at your own pace. Don’t forget to visit the variety of themed diners and bars in the area to complete your Graceland experience. 

– Tripadvisor","3717 Elvis Presley Blvd., Memphis, TN 38116",,"EP's Bar and Grill,Delta’s Kitchen,Gladys' Diner","Stax Museum of American Soul Music,Full Gospel Tabernacle,Elmwood Cemetery",12576,4915,1817,455,269,9,16
36,36, NASA Kennedy Space Center Visitor Complex,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/60/46/01/nasa.jpg?w=500&h=-1&s=1,4.5,"21,090",https://www.tripadvisor.ca/Attraction_Review-g34436-d109291-Reviews-NASA_Kennedy_Space_Center_Visitor_Complex-Merritt_Island_Brevard_County_Florida.html,United States,Florida (FL),Brevard County,10:00 AM - 4:00 PM,"Become an astronaut for a day at NASA's visitor center on Merritt Island. Start your visit with a bus tour of the spaceport before working your way through the various exhibits and displays, including artifacts from space missions, and ending at the Atlantis Space Shuttle. 

Arrive early for shorter lines or plan your visit during the quieter seasons like fall and winter. With so much to see, you can easily spend more than a day here. For space enthusiasts, you might want to consider the two-day admission tickets that allow a return visit within a certain timeframe. 

– Tripadvisor","Space Commerce Way, Merritt Island, FL 32899",,,"Oficina de Turismo de Jesús María,Space Shuttle Atlantis,U.S. Astronaut Hall of Fame",14819,4204,1207,485,381,10,16
37,37, Lincoln Memorial,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/2a/90/9e/photo2jpg.jpg?w=500&h=400&s=1&cx=753&cy=1134&chk=v1_436127fab842d939c769,4.5,"31,938",https://www.tripadvisor.ca/Attraction_Review-g28970-d10105731-Reviews-Lincoln_Memorial-Washington_DC_District_of_Columbia.html,United States,District of Columbia (DC),Washington DC,12:00 AM - 11:59 PM,The Greek Doric-style memorial sits on the western end of the National Mall and has been the setting of many famous speeches throughout its history.,"2 Lincoln Memorial Cir NW, Washington DC, DC 20002",,"&pizza - Hotel Hive,Lincoln Retail Refreshments & Gift Shop,Dunkin'","Vietnam Women's Memorial,Vietnam Veterans Memorial,Korean War Veterans Memorial",25119,5812,879,88,42,0,23
38,38, Freedom Trail,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/e7/9a/ed/photo0jpg.jpg?w=500&h=-1&s=1,4.5,"17,732",https://www.tripadvisor.ca/Attraction_Review-g60745-d104604-Reviews-Freedom_Trail-Boston_Massachusetts.html,United States,Massachusetts (MA),Boston,,"Learn about early Boston and U.S. history on this 2.5-mile-long trail that passes through 16 historic locations. Look out for the brick markers—starting in downtown Boston, crossing through the North End, and finishing at the famous Bunker Hill Monument in neighboring Charlestown. You'll pass by notable stops like Faneuil Hall, the Paul Revere House, and the USS Constitution frigate.

You can embark on the Freedom Trail for free and at your own pace, but audio guides and guided tours are also available. The trail is lined with lots of cool cafes and restaurants for you to fuel up along the way. 

– Tripadvisor","139 Tremont St, Boston, MA 02111","Park St • 3 min walk,Boylston • 4 min walk","Cafe Bonjour,Sam LaGrassa's,Thinking Cup","Boston Common,Boston Common Carousel,The Embrace",12403,4471,742,89,34,-1,-1
39,39, The Getty Center,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/cf/8d/93/the-getty-center.jpg?w=500&h=400&s=1,5.0,"14,687",https://www.tripadvisor.ca/Attraction_Review-g32655-d147966-Reviews-The_Getty_Center-Los_Angeles_California.html,United States,California (CA),Los Angeles,10:00 AM - 5:30 PM,"The Getty Center in Los Angeles is an astounding place to spend a day marveling at world-class art and relaxing in beautifully manicured gardens. Take the tram up to this lavish postmodern complex, which houses a sprawling museum featuring masterpieces by the likes of Van Gogh, Monet, and Cezanne. You can also enjoy superb views of the city from the Cactus Garden, and savor a delicious contemporary menu at the center's restaurant. 

You can visit the complex for free, though there is a parking fee. To skip the lines, book a museum tour to delve deeper into the art with the help of a knowledgeable guide. 

– Tripadvisor","1200 Getty Center Dr N Sepulveda Blvd & Getty Center Dr, Los Angeles, CA 90049-1657",,"Getty Center Restaurant,The Cafe,Manny's Pizzeria","Santa Monica Pier,Pierce Brothers Westwood Village Memorial Park,University of California, Los Angeles (UCLA)",12005,2200,372,72,44,10,17
40,40, Pearl Harbor National Memorial,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/0f/2c/ac/pearl-harbor.jpg?w=500&h=-1&s=1,4.5,"13,762",https://www.tripadvisor.ca/Attraction_Review-g60982-d104662-Reviews-Pearl_Harbor_National_Memorial-Honolulu_Oahu_Hawaii.html,United States,Hawaii (HI),Oahu,7:00 AM - 5:00 PM,"A National Historic Landmark, this site consists of five memorials commemorating the events around WWII and the attack on Pearl Harbor in 1941.","1 Arizona Memorial Place, Honolulu, Oahu, HI 96818",,"Restaurant 604,McDonald's,Starbucks","USS Bowfin Submarine Museum & Park,Pearl Harbor Historic Sites Visitor Center,USS Arizona Memorial",10241,2606,708,132,78,7,17
41,41, Griffith Observatory,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/e0/4f/1d/vistas-desde-el-observatorio.jpg?w=500&h=400&s=1,4.5,"20,558",https://www.tripadvisor.ca/Attraction_Review-g32655-d116887-Reviews-Griffith_Observatory-Los_Angeles_California.html,United States,California (CA),Los Angeles,12:00 PM - 10:00 PM,"A public observatory in Los Angeles, Griffith Observatory has been featured in many movies, from 'Rebel Without a Cause' to 'La La Land'. Nestled on Mount Hollywood, Griffith Observatory boasts some of the best views of the city—the best time to visit is at sunset. Inside, the observatory offers quite the experience as well—it has a planetarium, various exhibits, free-to-use telescopes, and more. 

The best part? Admission is free and it’s easily accessible with plenty of parking. Make a day out of your visit at Griffith Park, where you’ll find hiking trails and horseback riding. 

– Tripadvisor","2800 E. Observatory Rd., Los Angeles, CA 90027-1299",,"The Cafe at the End of the Universe,The Trails Cafe,Franklin's Cafe & Market","Solar System Lawn Model,Charlie Turner's Trail,The Greek Theatre",13282,5877,1124,168,111,12,22
42,42, Horseshoe Bend,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/56/c1/06/horseshoe-bend-az.jpg?w=500&h=-1&s=1,4.5,"15,287",https://www.tripadvisor.ca/Attraction_Review-g60834-d621712-Reviews-Horseshoe_Bend-Page_Arizona.html,United States,Arizona (AZ),Page,,"This horseshoe-shaped incised meander of the Colorado River is just a short hike from the beginning of Grand Canyon National Park. The overlook point, which can be accessed via the town of Page, is particularly popular during sunset when the landscape is at its most vibrant, and the iconic turquoise bend glows against the orange cliffs. Although the desert hike is relatively easy, you won’t encounter much shade, so be sure to bring a hat, sunscreen, and plenty of water.

To maximize your time here, join a tour that includes other picturesque sights like Glen Canyon Dam and Antelope Canyon. 

– Tripadvisor",See all,,"Subway,Jack in the Box,Taco Bell","Tse Bighanilini Tours,Lower Antelope Canyon,Glen Canyon National Recreation Area",11640,2973,543,84,50,-1,-1
